"wineID",fixed acidity,"volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
1561,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8,6
1562,9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,5
1563,7.1,0.34,0.49,1.5,0.027,26,126,0.99,3.3,0.33,12.2,7
1564,7.8,0.3,0.74,1.8,0.033,33,156,0.991,3.29,0.52,12.8,6
1565,9.1,0.28,0.49,2,0.059,10,112,0.9958,3.15,0.46,10.1,5
1566,8.5,0.19,0.49,3.5,0.044,29,117,0.9938,3.14,0.51,10.1,6
1567,7.6,0.18,0.49,18.05,0.046,36,158,0.9996,3.06,0.41,9.2,5
1568,7.5,0.19,0.49,1.8,0.055,19,110,0.9946,3.33,0.44,9.9,5
1569,7.4,0.3,0.49,8.2,0.055,49,188,0.9974,3.52,0.58,9.7,6
1570,6.7,0.3,0.74,5,0.038,35,157,0.9945,3.21,0.46,9.9,5
1571,6.6,0.3,0.74,4.6,0.041,36,159,0.9946,3.21,0.45,9.9,5
1572,7.4,0.3,0.49,8.2,0.055,49,188,0.9974,3.52,0.58,9.7,6
1573,6.9,0.22,0.49,7,0.063,50,168,0.9957,3.54,0.5,10.3,6
1574,7.8,0.26,0.49,3.1,0.045,21,116,0.9931,3.16,0.35,10.3,5
1575,8.5,0.17,0.49,8.8,0.048,23,108,0.9947,2.88,0.34,10.5,4
1576,6.8,0.17,0.74,2.4,0.053,61,182,0.9953,3.63,0.76,10.5,6
1577,6.2,0.27,0.49,1.4,0.05,20,74,0.9931,3.32,0.44,9.8,6
1578,7.1,0.64,0.49,1.8,0.05,17,128,0.9946,3.31,0.58,10.6,4
1579,6.4,0.18,0.74,11.9,0.046,54,168,0.9978,3.58,0.68,10.1,5
1580,7.6,0.31,0.49,13.4,0.062,50,191,0.9989,3.22,0.53,9,4
1581,9.8,0.31,0.49,15.4,0.046,13,119,1.0004,3.18,0.45,9.5,5
1582,9,0.3,0.49,7.2,0.039,32,84,0.9938,2.94,0.32,11.5,6
1583,8.4,0.24,0.49,7.4,0.039,46,108,0.9934,3.03,0.33,11.9,7
1584,6.4,0.18,0.74,11.9,0.046,54,168,0.9978,3.58,0.68,10.1,5
1585,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,6
1586,7.3,0.3,0.74,13.5,0.039,46,165,0.9982,3.02,0.4,8.7,5
1587,9.3,0.31,0.49,1.3,0.042,34,147,0.9948,3.11,0.46,9.8,5
1588,6.4,0.25,0.74,7.8,0.045,52,209,0.9956,3.21,0.42,9.2,6
1589,7.3,0.3,0.74,13.5,0.039,46,165,0.9982,3.02,0.4,8.7,5
1590,7,0.27,0.74,1.5,0.036,27,122,0.9926,3.35,0.48,11.2,6
1591,7.9,0.14,0.74,1.2,0.028,30,165,0.991,3.08,0.82,12.3,6
1592,6.4,0.12,0.49,6.4,0.042,49,161,0.9945,3.34,0.44,10.4,6
1593,6.8,0.21,0.74,1.2,0.047,25,111,0.9916,3.13,0.41,10.7,6
1594,8.6,0.16,0.49,7.3,0.043,9,63,0.9953,3.13,0.59,10.5,6
1595,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6
1596,6.4,0.27,0.49,7.3,0.046,53,206,0.9956,3.24,0.43,9.2,6
1597,6.6,0.55,0.01,2.7,0.034,56,122,0.9906,3.15,0.3,11.9,5
1598,6.4,0.27,0.49,7.3,0.046,53,206,0.9956,3.24,0.43,9.2,6
1599,6.3,0.24,0.74,1.4,0.172,24,108,0.9932,3.27,0.39,9.9,6
1600,6.7,0.33,0.49,1.6,0.167,20,94,0.9914,3.11,0.5,11.4,6
1601,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6
1602,8.2,0.34,0.49,8,0.046,55,223,0.996,3.08,0.52,10.7,6
1603,5.6,0.39,0.24,4.7,0.034,27,77,0.9906,3.28,0.36,12.7,5
1604,5.6,0.41,0.24,1.9,0.034,10,53,0.98815,3.32,0.5,13.5,7
1605,6.7,0.41,0.01,2.8,0.048,39,137,0.9942,3.24,0.35,9.5,5
1606,7.1,0.26,0.49,2.2,0.032,31,113,0.9903,3.37,0.42,12.9,9
1607,7.5,0.32,0.49,1.7,0.031,44,109,0.9906,3.07,0.46,12.5,6
1608,5.8,0.19,0.49,4.9,0.04,44,118,0.9935,3.34,0.38,9.5,7
1609,6.9,0.27,0.49,23.5,0.057,59,235,1.0024,2.98,0.47,8.6,5
1610,8.1,0.2,0.49,11.8,0.048,46,212,0.9968,3.09,0.46,10,7
1611,7.5,0.32,0.49,1.7,0.031,44,109,0.9906,3.07,0.46,12.5,6
1612,8.2,0.26,0.49,5.2,0.04,19,100,0.9941,3.12,0.34,10.1,6
1613,7.8,0.26,0.49,3.2,0.027,28,87,0.9919,3.03,0.32,11.3,7
1614,8,0.14,0.49,1.5,0.035,42,120,0.9928,3.26,0.4,10.6,7
1615,8,0.29,0.49,11.7,0.035,40,131,0.9958,3.14,0.34,10.8,5
1616,7.5,0.19,0.49,1.6,0.047,42,140,0.9932,3.4,0.47,10.7,6
1617,6.9,0.34,0.49,7.3,0.045,61,206,0.9957,3.09,0.4,9,6
1618,6.2,0.2,0.49,1.6,0.065,17,143,0.9937,3.22,0.52,9.2,6
1619,6.4,0.37,0.49,13.3,0.045,53,243,0.9982,3.14,0.48,8.5,6
1620,6.2,0.22,0.49,6,0.029,31,128,0.9928,3.41,0.36,11.3,8
1621,7.8,0.26,0.49,3.2,0.027,28,87,0.9919,3.03,0.32,11.3,7
1622,8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,5
1623,6.5,0.44,0.49,7.7,0.045,16,169,0.9957,3.11,0.37,8.7,6
1624,7,0.14,0.49,5.9,0.053,22,118,0.9954,3.36,0.36,9.4,6
1625,9,0.17,0.49,1,0.039,46,131,0.993,3.09,0.51,10.5,7
1626,6.4,0.26,0.49,6.4,0.037,37,161,0.9954,3.38,0.53,9.7,6
1627,9,0.22,0.49,10.4,0.048,52,195,0.9987,3.31,0.44,10.2,6
1628,8.9,0.32,0.49,1.6,0.05,17,131,0.9956,3.13,0.34,9.4,5
1629,8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5,6
1630,7.8,0.15,0.24,7.7,0.047,21,98,0.9951,2.94,0.31,9.6,6
1631,6.9,0.25,0.24,1.8,0.053,6,121,0.993,3.23,0.7,11.4,5
1632,8.2,0.2,0.49,3.5,0.057,14,108,0.9928,3.19,0.35,11.5,6
1633,7.1,0.28,0.49,6.5,0.041,28,111,0.9926,3.41,0.58,12.2,8
1634,7.4,0.19,0.49,6.7,0.037,15,110,0.9938,3.2,0.38,11,7
1635,8.3,0.25,0.49,16.8,0.048,50,228,1.0001,3.03,0.52,9.2,6
1636,7.5,0.14,0.74,1.6,0.035,21,126,0.9933,3.26,0.45,10.2,6
1637,7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10,5
1638,8.1,0.12,0.49,1.2,0.042,43,160,0.9934,3.13,0.48,9.7,6
1639,7.6,0.47,0.49,13,0.239,42,220,0.9988,2.96,0.51,9.2,5
1640,7.9,0.22,0.49,3.8,0.042,26,105,0.993,3.1,0.39,10.5,5
1641,7.8,0.49,0.49,7,0.043,29,149,0.9952,3.21,0.33,10,5
1642,6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1,6
1643,7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,7
1644,8.1,0.3,0.49,12.3,0.049,50,144,0.9971,3.09,0.57,10.2,7
1645,7.3,0.19,0.49,15.55,0.058,50,134,0.9998,3.42,0.36,9.1,7
1646,7.5,0.24,0.49,9.4,0.048,50,149,0.9962,3.17,0.59,10.5,7
1647,6.4,0.22,0.49,7.5,0.054,42,151,0.9948,3.27,0.52,10.1,6
1648,7.8,0.21,0.49,1.2,0.036,20,99,0.99,3.05,0.28,12.1,7
1649,7.1,0.3,0.49,1.6,0.045,31,100,0.9942,3.4,0.59,10.2,5
1650,6.9,0.26,0.49,1.6,0.058,39,166,0.9965,3.65,0.52,9.4,4
1651,7.6,0.31,0.49,3.95,0.044,27,131,0.9912,3.08,0.67,12.8,7
1652,6.4,0.42,0.74,12.8,0.076,48,209,0.9978,3.12,0.58,9,6
1653,8.2,0.29,0.49,1,0.044,29,118,0.9928,3.24,0.36,10.9,4
1654,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,6
1655,6.6,0.46,0.49,7.4,0.052,19,184,0.9956,3.11,0.38,9,5
1656,7.8,0.28,0.49,1.3,0.046,27,142,0.9936,3.09,0.59,10.2,5
1657,5.8,0.15,0.49,1.1,0.048,21,98,0.9929,3.19,0.48,9.2,5
1658,7.8,0.4,0.49,7.8,0.06,34,162,0.9966,3.26,0.58,11.3,6
1659,6.6,0.31,0.49,7.7,0.05,52,220,0.9964,3.12,0.45,8.8,5
1660,6.6,0.325,0.49,7.7,0.049,53,217,0.996,3.16,0.4,9.3,5
1661,6.6,0.27,0.49,7.8,0.049,62,217,0.9959,3.17,0.45,9.4,6
1662,6.7,0.26,0.49,8.3,0.047,54,191,0.9954,3.23,0.4,10.3,6
1663,6.7,0.21,0.49,1.4,0.047,30,114,0.9914,2.92,0.42,10.8,7
1664,7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,6
1665,8.1,0.28,0.46,15.4,0.059,32,177,1.0004,3.27,0.58,9,4
1666,6.5,0.13,0.37,1,0.036,48,114,0.9911,3.41,0.51,11.5,8
1667,7.8,0.445,0.56,1,0.04,8,84,0.9938,3.25,0.43,10.8,5
1668,8.8,0.39,0.34,5.9,0.055,33,128,0.9927,2.95,0.51,11.8,6
1669,7.9,0.18,0.33,1.2,0.033,20,72,0.9922,3.12,0.38,10.5,7
1670,7.1,0.31,0.38,1.2,0.036,10,124,0.9924,3.14,0.44,9.9,6
1671,7.8,0.24,0.18,6.7,0.046,33,160,0.9963,3.2,0.56,9.8,6
1672,7,0.35,0.3,6.5,0.028,27,87,0.9936,3.4,0.42,11.4,7
1673,6.6,0.26,0.31,4.8,0.138,41,168,0.9951,3.2,0.38,9.3,5
1674,6.6,0.27,0.31,5.3,0.137,35,163,0.9951,3.2,0.38,9.3,5
1675,6.8,0.22,0.29,8.9,0.046,82,188,0.9955,3.3,0.44,10.3,6
1676,6.2,0.27,0.32,8.8,0.047,65,224,0.9961,3.17,0.47,8.9,5
1677,7,0.35,0.3,6.5,0.028,27,87,0.9936,3.4,0.42,11.4,7
1678,7.3,0.23,0.37,1.8,0.032,60,156,0.992,3.11,0.35,11.1,6
1679,6.2,0.3,0.2,6.6,0.045,42,170,0.9944,3.36,0.45,10.4,6
1680,6.4,0.35,0.2,5.7,0.034,18,117,0.9944,3.33,0.43,10.1,5
1681,7.6,0.32,0.34,18.35,0.054,44,197,1.0008,3.22,0.55,9,5
1682,6.3,0.31,0.3,10,0.046,49,212,0.9962,3.74,0.55,11.9,6
1683,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7
1684,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7
1685,7.3,0.26,0.33,17.85,0.049,41.5,195,1,3.06,0.44,9.1,7
1686,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7
1687,7.4,0.26,0.37,9.4,0.047,42,147,0.9982,3.46,0.72,10,5
1688,7.3,0.26,0.33,17.85,0.049,41.5,195,1,3.06,0.44,9.1,7
1689,6.7,0.25,0.26,1.55,0.041,118.5,216,0.9949,3.55,0.63,9.4,3
1690,7.1,0.16,0.25,1.3,0.034,28,123,0.9915,3.27,0.55,11.4,6
1691,9,0.43,0.3,1.5,0.05,7,175,0.9951,3.11,0.45,9.7,4
1692,7.2,0.25,0.28,14.4,0.055,55,205,0.9986,3.12,0.38,9,7
1693,7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6
1694,6.7,0.265,0.22,8.6,0.048,54,198,0.9955,3.25,0.41,10.2,5
1695,7.7,0.12,0.32,1.4,0.06,47,150,0.9952,3.37,0.42,9.2,6
1696,7.2,0.21,0.33,3,0.036,35,132,0.9928,3.25,0.4,11,6
1697,8.5,0.32,0.36,14.9,0.041,47,190,0.9982,3.08,0.31,10,6
1698,6.9,0.18,0.3,2,0.038,39,190,0.9914,3.32,0.37,12.2,6
1699,7,0.24,0.3,4.2,0.04,41,213,0.9927,3.28,0.49,11.8,6
1700,6.3,0.26,0.29,2.2,0.043,35,175,0.9918,3.38,0.43,11.6,6
1701,6.7,0.26,0.3,1.8,0.043,25,121,0.9944,3.44,0.61,10.2,6
1702,7.9,0.29,0.36,11.1,0.033,43,208,0.9969,3.14,0.46,10.3,5
1703,6.5,0.27,0.19,4.2,0.046,6,114,0.9955,3.25,0.35,8.6,4
1704,6.7,0.33,0.42,6.4,0.058,27,151,0.9954,3.16,0.44,9.6,5
1705,6.7,0.31,0.42,6.4,0.057,25,148,0.9955,3.16,0.45,9.6,5
1706,6.6,0.25,0.31,1.5,0.035,32,127,0.9921,3.41,0.47,11.3,6
1707,6.4,0.24,0.22,1.5,0.038,38,157,0.9934,3.41,0.55,9.9,6
1708,6.8,0.26,0.29,16.95,0.056,48,179,0.9998,3.45,0.4,9.6,5
1709,7,0.61,0.26,1.7,0.051,25,161,0.9946,3.36,0.6,10.6,4
1710,6.8,0.22,0.3,13.6,0.055,50,180,0.9984,3.44,0.39,9.8,5
1711,8.1,0.31,0.24,1.6,0.032,10,67,0.9924,3.08,0.47,10.5,5
1712,7,0.2,0.3,6.1,0.037,31,120,0.9939,3.24,0.51,10.8,5
1713,7.9,0.18,0.37,3,0.061,25,178,0.995,3.22,0.51,10,6
1714,6.6,0.34,0.27,6.2,0.059,23,136,0.9957,3.3,0.49,10.1,6
1715,6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,5
1716,6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8
1717,7,0.21,0.31,6,0.046,29,108,0.9939,3.26,0.5,10.8,6
1718,6.8,0.27,0.32,1.5,0.044,19,142,0.9921,3.1,0.43,9.9,6
1719,9.3,0.2,0.33,1.7,0.05,28,178,0.9954,3.16,0.43,9,4
1720,5.8,0.23,0.27,1.8,0.043,24,69,0.9933,3.38,0.31,9.4,6
1721,7.6,0.2,0.39,2.6,0.044,30,180,0.9941,3.46,0.44,10.8,7
1722,8.2,0.15,0.48,2.7,0.052,24,190,0.995,3.5,0.45,10.9,7
1723,7.5,0.4,1,19.5,0.041,33,148,0.9977,3.24,0.38,12,6
1724,6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8
1725,7,0.13,0.3,5,0.056,31,122,0.9945,3.47,0.42,10.5,6
1726,6.9,0.17,0.22,4.6,0.064,55,152,0.9952,3.29,0.37,9.3,6
1727,7,0.3,0.32,6.4,0.034,28,97,0.9924,3.23,0.44,11.8,6
1728,7.6,0.445,0.44,14.5,0.045,68,212,0.9986,3.48,0.36,10,6
1729,6.8,0.3,0.24,6.6,0.123,35,116,0.9953,3.07,0.48,9.4,5
1730,7.5,0.22,0.33,6.7,0.036,45,138,0.9939,3.2,0.68,11.4,6
1731,9.2,0.23,0.3,1.1,0.031,40,99,0.9929,2.94,0.3,10.4,6
1732,8.7,0.34,0.46,13.8,0.055,68,198,0.9988,3.36,0.37,9.5,6
1733,6.6,0.545,0.04,2.5,0.031,48,111,0.9906,3.14,0.32,11.9,5
1734,8.1,0.3,0.31,1.1,0.041,49,123,0.9914,2.99,0.45,11.1,6
1735,6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,6
1736,8,0.32,0.36,4.6,0.042,56,178,0.9928,3.29,0.47,12,6
1737,6.1,0.22,0.23,3.1,0.052,15,104,0.9948,3.14,0.42,8.7,5
1738,6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,6
1739,7.5,0.15,0.38,1.8,0.054,19,101,0.9946,3.24,0.44,10,5
1740,8.4,0.29,0.29,1.05,0.032,4,55,0.9908,2.91,0.32,11.4,4
1741,6.6,0.37,0.47,6.5,0.061,23,150,0.9954,3.14,0.45,9.6,6
1742,7.7,0.38,0.4,2,0.038,28,152,0.9906,3.18,0.32,12.9,6
1743,6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7,6
1744,8.3,0.3,0.36,10,0.042,33,169,0.9982,3.23,0.51,9.3,6
1745,6.6,0.22,0.58,1.1,0.133,52,136,0.9932,3.1,0.3,9.1,5
1746,6.1,0.34,0.31,12,0.053,46,238,0.9977,3.16,0.48,8.6,5
1747,7.5,0.22,0.29,4.8,0.05,33,87,0.994,3.14,0.42,9.9,5
1748,8.3,0.3,0.36,10,0.042,33,169,0.9982,3.23,0.51,9.3,6
1749,8,0.27,0.24,1.2,0.044,20,102,0.9929,3.28,0.42,10.9,5
1750,6.1,0.17,0.27,1.5,0.056,45,135,0.9924,3.2,0.43,10.2,6
1751,7.4,0.18,0.3,10.4,0.045,44,174,0.9966,3.11,0.57,9.7,6
1752,6.7,0.16,0.28,2.5,0.046,40,153,0.9921,3.38,0.51,11.4,7
1753,6.1,0.255,0.44,12.3,0.045,53,197,0.9967,3.24,0.54,9.5,6
1754,7.4,0.23,0.25,1.4,0.049,43,141,0.9934,3.42,0.54,10.2,7
1755,6.4,0.16,0.28,2.2,0.042,33,93,0.9914,3.31,0.43,11.1,6
1756,6.3,0.25,0.23,14.9,0.039,47,142,0.99705,3.14,0.35,9.7,6
1757,6.7,0.27,0.25,8,0.053,54,202,0.9961,3.22,0.43,9.3,5
1758,6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,5
1759,9.6,0.21,0.28,1.2,0.038,12,53,0.9926,2.8,0.46,10.6,5
1760,6.6,0.62,0.2,8.7,0.046,81,224,0.99605,3.17,0.44,9.3,5
1761,6.4,0.28,0.19,5.4,0.042,67,181,0.99435,3.31,0.35,10.2,6
1762,8,0.3,0.28,5.7,0.044,31,124,0.9948,3.16,0.51,10.2,6
1763,6.4,0.17,0.27,1.5,0.037,20,98,0.9916,3.46,0.42,11,7
1764,7.3,0.21,0.3,10.9,0.037,18,112,0.997,3.4,0.5,9.6,6
1765,6.7,0.27,0.25,8,0.053,54,202,0.9961,3.22,0.43,9.3,5
1766,6.9,0.29,0.23,8.6,0.056,56,215,0.9967,3.17,0.44,8.8,5
1767,6.6,0.32,0.26,7.7,0.054,56,209,0.9961,3.17,0.45,8.8,5
1768,7.4,0.32,0.22,1.7,0.051,50,179,0.9955,3.28,0.69,8.9,5
1769,6.6,0.37,0.07,1.4,0.048,58,144,0.9922,3.17,0.38,10,5
1770,7.7,0.43,0.28,4.5,0.046,33,102,0.9918,3.16,0.56,12.2,7
1771,7.8,0.39,0.26,9.9,0.059,33,181,0.9955,3.04,0.42,10.9,6
1772,6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,6
1773,7.8,0.4,0.26,9.5,0.059,32,178,0.9955,3.04,0.43,10.9,6
1774,7.8,0.39,0.26,9.9,0.059,33,181,0.9955,3.04,0.42,10.9,6
1775,6.9,0.19,0.28,3,0.054,33,99,0.9924,3.16,0.4,10.8,6
1776,7.7,0.49,1,19.6,0.03,28,135,0.9973,3.24,0.4,12,6
1777,6.6,0.25,0.35,14,0.069,42,163,0.999,3.56,0.47,9.8,5
1778,6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,6
1779,6.4,0.15,0.36,1.8,0.034,43,150,0.9922,3.42,0.69,11,8
1780,6.4,0.15,0.36,1.8,0.034,43,150,0.9922,3.42,0.69,11,8
1781,8.4,0.17,0.31,5.4,0.052,47,150,0.9953,3.24,0.38,9.8,5
1782,6.1,0.32,0.37,1.8,0.051,13,200,0.9945,3.49,0.44,10.5,4
1783,8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,6
1784,8.7,0.45,0.4,1.5,0.067,17,100,0.9957,3.27,0.57,10.1,6
1785,6.7,0.24,0.29,6.8,0.038,54,127,0.9932,3.33,0.46,11.6,7
1786,8.5,0.21,0.26,9.25,0.034,73,142,0.9945,3.05,0.37,11.4,6
1787,7.4,0.33,0.26,2.6,0.04,29,115,0.9913,3.07,0.52,11.8,7
1788,7.2,0.26,0.3,2.1,0.033,50,158,0.9909,3.33,0.43,12.1,7
1789,8.2,0.36,0.29,7.6,0.035,37,122,0.9939,3.16,0.34,12,5
1790,7.8,0.2,0.24,1.6,0.026,26,189,0.991,3.08,0.74,12.1,7
1791,9.4,0.16,0.3,1.4,0.042,26,176,0.9954,3.15,0.46,9.1,5
1792,6.4,0.33,0.24,1.6,0.054,25,117,0.9943,3.36,0.5,9.3,5
1793,7.8,0.22,0.36,1.4,0.056,21,153,0.993,3.2,0.53,10.4,6
1794,7.4,0.35,0.31,17.95,0.062,42,187,1.0002,3.27,0.64,9.1,5
1795,6.6,0.37,0.24,2,0.064,23,120,0.9946,3.32,0.54,9.4,5
1796,6.7,0.37,0.41,6.3,0.061,22,149,0.9953,3.16,0.47,9.6,6
1797,7.1,0.37,0.32,1.4,0.037,27,126,0.9918,3.19,0.62,12,5
1798,6.9,0.25,0.27,9.05,0.039,37,128,0.9936,3.27,0.34,11.3,8
1799,6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6
1800,6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,6
1801,7.6,0.3,0.22,10.2,0.049,57,191,0.9966,3.08,0.4,9.3,6
1802,9.4,0.16,0.23,1.6,0.042,14,67,0.9942,3.07,0.32,9.5,5
1803,6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6
1804,6.4,0.26,0.21,7.1,0.04,35,162,0.9956,3.39,0.58,9.9,6
1805,7.6,0.3,0.22,10.2,0.049,57,191,0.9966,3.08,0.4,9.3,6
1806,7.5,0.33,0.39,12.4,0.065,29,119,0.9974,3.16,0.39,9.4,5
1807,7.6,0.38,0.2,3.4,0.046,9,116,0.9944,3.15,0.41,9.4,5
1808,8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6
1809,7.5,0.33,0.39,12.4,0.065,29,119,0.9974,3.16,0.39,9.4,5
1810,8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6
1811,6.6,0.36,0.21,1.5,0.049,39,184,0.9928,3.18,0.41,9.9,6
1812,7.6,0.38,0.2,3.4,0.046,9,116,0.9944,3.15,0.41,9.4,5
1813,5.6,0.46,0.24,4.8,0.042,24,72,0.9908,3.29,0.37,12.6,6
1814,7.2,0.15,0.38,1.2,0.038,18,110,0.9917,3.19,0.43,11.1,6
1815,8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8,7
1816,6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12,6
1817,6.7,0.27,0.3,13.9,0.029,34,131,0.9953,3.36,0.5,12,7
1818,7.2,0.5,0,0.8,0.034,46,114,0.9932,3.19,0.34,9.2,4
1819,6,0.26,0.29,1,0.032,27,96,0.9896,3.38,0.44,12.3,6
1820,6.8,0.33,0.28,1.2,0.032,38,131,0.9889,3.19,0.41,13,6
1821,6.8,0.3,0.35,2.8,0.038,10,164,0.9912,3.09,0.53,12,6
1822,7.4,0.29,0.31,1.7,0.035,23,110,0.9926,3.07,0.38,10.9,5
1823,8.2,0.42,0.29,4.1,0.03,31,100,0.9911,3,0.32,12.8,7
1824,7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10,6
1825,6.5,0.32,0.12,11.5,0.033,35,165,0.9974,3.22,0.32,9,5
1826,7.1,0.32,0.4,1.5,0.034,13,84,0.9944,3.42,0.6,10.4,5
1827,6.5,0.32,0.12,11.5,0.033,35,165,0.9974,3.22,0.32,9,5
1828,7.3,0.19,0.24,6.3,0.054,34,231,0.9964,3.36,0.54,10,6
1829,7.3,0.17,0.23,6.3,0.051,35,240,0.9963,3.36,0.54,10,6
1830,7.7,0.44,0.24,11.2,0.031,41,167,0.9948,3.12,0.43,11.3,7
1831,7.7,0.44,0.24,11.2,0.031,41,167,0.9948,3.12,0.43,11.3,7
1832,7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,7
1833,7.7,0.44,0.24,11.2,0.031,41,167,0.9948,3.12,0.43,11.3,7
1834,7.4,0.49,0.24,15.1,0.03,34,153,0.9953,3.13,0.51,12,7
1835,6.4,0.21,0.3,5.6,0.044,43,160,0.9949,3.6,0.41,10.6,6
1836,8,0.55,0.42,12.6,0.211,37,213,0.9988,2.99,0.56,9.3,5
1837,7,0.19,0.23,5.7,0.123,27,104,0.9954,3.04,0.54,9.4,6
1838,7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7
1839,6.5,0.34,0.36,11,0.052,53,247,0.9984,3.44,0.55,9.3,6
1840,7,0.19,0.23,5.7,0.123,27,104,0.9954,3.04,0.54,9.4,6
1841,6.9,0.18,0.33,1,0.054,24,164,0.9926,3.42,0.51,10.5,5
1842,7.2,0.24,0.29,2.2,0.037,37,102,0.992,3.27,0.64,11,7
1843,8.2,0.18,0.31,11.8,0.039,96,249,0.9976,3.07,0.52,9.5,6
1844,8.3,0.28,0.45,7.8,0.059,32,139,0.9972,3.33,0.77,11.2,6
1845,6.1,0.34,0.46,4.7,0.029,21,94,0.991,3.29,0.62,12.3,6
1846,7.4,0.44,0.2,11.5,0.049,44,157,0.998,3.27,0.44,9,5
1847,7.6,0.26,0.58,7.9,0.041,62,180,0.9966,3.07,0.38,9,5
1848,7.4,0.44,0.2,11.5,0.049,44,157,0.998,3.27,0.44,9,5
1849,8.7,0.49,0.57,17.8,0.052,34,243,1.0007,2.98,0.82,9,5
1850,7,0.24,0.25,1.7,0.042,48,189,0.992,3.25,0.42,11.4,6
1851,7.1,0.25,0.25,1.6,0.046,50,181,0.9925,3.2,0.42,11,7
1852,6.1,0.34,0.46,4.7,0.029,21,94,0.991,3.29,0.62,12.3,6
1853,6.4,0.18,0.31,1.6,0.049,36,127,0.9934,3.6,0.67,10.4,7
1854,8.3,0.27,0.39,2.4,0.058,16,107,0.9955,3.28,0.59,10.3,5
1855,6.8,0.24,0.35,6.4,0.048,44,172,0.9944,3.29,0.55,10.5,7
1856,8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,6
1857,10,0.91,0.42,1.6,0.056,34,181,0.9968,3.11,0.46,10,4
1858,8.9,0.34,0.34,1.6,0.056,13,176,0.9946,3.14,0.47,9.7,5
1859,8.9,0.33,0.34,1.4,0.056,14,171,0.9946,3.13,0.47,9.7,5
1860,8,0.22,0.28,14,0.053,83,197,0.9981,3.14,0.45,9.8,6
1861,6.7,0.18,0.19,4.7,0.046,57,161,0.9946,3.32,0.66,10.5,6
1862,7.8,0.2,0.28,10.2,0.054,78,186,0.997,3.14,0.46,10,6
1863,7.3,0.13,0.31,2.3,0.054,22,104,0.9924,3.24,0.92,11.5,7
1864,6.6,0.28,0.3,7.8,0.049,57,202,0.9958,3.24,0.39,9.5,5
1865,7.1,0.25,0.3,2.4,0.042,25,122,0.994,3.43,0.61,10.5,6
1866,7.6,0.36,0.44,8.3,0.255,28,142,0.9958,3.12,0.43,10.2,6
1867,7.6,0.27,0.25,13.9,0.05,45,199,0.9984,3.34,0.5,9.8,6
1868,6.9,0.37,0.28,13.8,0.031,34,137,0.9948,3.1,0.37,11.6,6
